date_digital_t,date_t,spatial_coverage_t,collection_number_and_name_t,type_t,created_tdt,description_t,subject_t,ark_t,title_t,setname_s,creator_t,access_rights_t,file_name_t,genre_t,language_t,contributor_t,id,topic_t,rights_t,format_t,relation_t,modified_tdt
2016-05-04,1970-08-12,"Monticello, San Juan County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (35 pages) of an interview by Dorothy Erick with Cleone Hansen, on August 12, 1970. From tape number 120 in the Uranium History Project","Hansen, Cleone B. C.--Interviews; Uranium miners--Utah; Uranium mines and mining--Utah",ark:/87278/s6rn5ftx,"Mrs. Cleone Bronson Cooper Hansen, Monticello, Utah, Uranium History Project",uum_uoh,"Hansen, Cleone B. C.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_004_09.pdf,oral histories (literary works),eng,"Erick, Dorothy E.",1055611,Uranium miners; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-21,"Blanding, San Juan County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (90 pages) of an interview by Gary Shumway, Suzanne Simon, and Dorothy Erick with Preston Redd, on July 21, 1970. From tape numbers UR-139 and UR-139B in the Utah Uranium Oral History Project","Redd, Preston, 1914-1989--Interviews; Uranium miners--Utah--Interviews; Uranium mines and mining--Utah",ark:/87278/s60w0kvq,"Preston Redd, Blanding, Utah, Utah Uranium Oral History Project",uum_uoh,"Redd, Preston, 1914-1989","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_009_06.pdf,oral histories (literary works),eng,"Shumway, Gary; Simon, Suzanne; Erick, Dorothy",1057393,Uranium miners; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-26,"Salt Lake City, Salt Lake County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (35 pages) of an interview by Mitch Haddard with Daniel L. Berman, on July 26, 1970. From tape number 50 in the Uranium History Series","Berman, Daniel L.--Interviews; Lawyers; Vanadium Corporation of America; Union Carbide and Carbon Corporation; Class actions (Civil procedure)--Utah; Uranium industry--United States",ark:/87278/s6dj7np7,"Daniel L. Berman, Salt Lake City, Utah: Uranium History Series",uum_uoh,"Berman, Daniel","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_001_12.pdf,oral histories (literary works),eng,"Haddard, Mitch",1055649,Lawyers; Uranium industry; Vanadium Corporation of America; Union Carbide and Carbon Corporation; Class actions (Civil procedure),http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-12,"Moab, Grand County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (37 pages) of an interview by Steve Guttman with Kenneth Beach, on August 12, 1970. From tape number 38 in the Uranium History Series","Beach, Kenneth, 1912-1999--Interviews; Uranium industry--United States; County officials and employees--Utah; Delivery of goods",ark:/87278/s6xh1z58,"Kenneth Beach, Moab, Utah: Uranium History Series",uum_uoh,"Beach, Kenneth, 1912-1999","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_001_08.pdf,oral histories (literary works),eng,"Guttman, Steve",1054525,County officials and employees; Uranium industry; Delivery of goods,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-23,"La Sal, San Juan County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (6 pages) of an interview by Kathy Biel with Harry Sombrero, on July 23, 1970. From tape number 8 in the Uranium History Series","Sombrero, Harry--Interviews; Navajo Indian Reservation--Economic conditions",ark:/87278/s65f0zws,"Harry Sombrero, La Sal Creek, Utah, Uranium History Series",uum_uoh,"Sombrero, Harry","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_011_05.pdf,oral histories (literary works),eng,"Biel, Kathy",1057109,United States--Navajo Indian Reservation; Navajo Indians--Economic conditions,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-30,"Bingham County, Salt Lake County, Utah, United States; Monticello, San Juan County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (34 pages) of an interview by Steve Guttman and John Donnely with Harold Barton, on July 30, 1970. From tape number 45 in the Uranium History Series","Uranium miners--Utah--Interviews; Barton, Harold, 1910- --Interviews",ark:/87278/s6282fj6,"Harold Barton, Moab, Utah: Uranium History Series",uum_uoh,"Barton, Harold, 1910-","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_001_07.pdf,oral histories (literary works),eng,"Guttman, Steve; Donnely, John",1056647,Uranium miners,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-05,"Moab, Grand County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (34 pages) of an interview by Steve Guttman and John Donnely with Dr. D. F. Beyeler, on August 5, 1970. From tape number 31 in the Uranium History Series","Uranium mines and mining--Utah; Beyeler, D. F.--Interviews; Veterinarians--Utah; County officials and employees--Utah",ark:/87278/s651656f,"Dr. D. F. Beyeler, Moab, Utah, Uranium History Series",uum_uoh,"Beyeler, D. F.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_001_14.pdf,oral histories (literary works),eng,"Guttman, Steve; Donnely, John",1052783,County officials and employees; Veterinarians; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1971-08-02,"Monticello, San Juan County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (74 pages) of an interview by Dorothy Erick with W. E. Haggard, on August 2, 1971. From tape numbers 116 and 117 in the Uranium History Project","Haggard, W. E.--Interviews; Uranium miners--Utah--Interviews; Uranium mines and mining--Utah; Uranium industry--United States",ark:/87278/s64x7fv9,"W. E. Haggard, Blanding, Utah, Interview 1, Uranium History Project",uum_uoh,"Haggard, W. E.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_004_06.pdf,oral histories (literary works),eng,"Erick, Dorothy",1058104,Uranium miners; Uranium industry; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-05,"Uravan, Montrose County, Colorado, United States",,Text,2016-08-22T00:00:00Z,"Transcript (65 pages) of an interview by Clare Engle with Ralph Thul, on August 5, 1970. From tape number UR-203 in the Utah Uranium Oral History Project","Thul, Ralph--Interviews; Uranium miners--Colorado--Interviews; Uranium mines and mining--Colorado; Uravan (Colo.)",ark:/87278/s60p361g,"Ralph Thul, Uravan, Colorado, Utah Uranium Oral History Project",uum_uoh,"Thul, Ralph","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_011_14.pdf,oral histories (literary works),eng,"Engle, Clare",1052503,Uranium miners; Uranium mines and mining; Colorado--Uravan,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-28,"Norwood, San Miguel County, Colorado, United States",,Text,2016-08-22T00:00:00Z,"Transcript (40 pages) of an interview by Harry Henslick with Dwight Oliver, on July 28, 1970. From tape number 112 in the Uranium History Project","Oliver, Dwight--Interviews; Vanadium miners--Colorado--Interviews; Vanadium mines and mining--Colorado; Vanadium industry--United States",ark:/87278/s6jt1xdp,"Dwight Oliver, Norwood, Colorado, Uranium History Project",uum_uoh,"Oliver, Dwight","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_008_05.pdf,oral histories (literary works),eng,"Henslick, Harry",1053650,Vanadium industry,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-23,"Salt Lake City, Salt Lake County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (34 pages) of an interview by Mitch Haddard with Calvin Rawlings, on July 23, 1970. From tape number 48 in the Uranium History Series","Rawlings, Calvin--Interviews; Lawyers--Utah--Interviews; Vanadium Corporation of America; Natural resources--Laws and legislation",ark:/87278/s68d238q,"Calvin Rawlings, Salt Lake City, Utah, Uranium History Series",uum_uoh,"Rawlings, Calvin","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_009_04.pdf,oral histories (literary works),eng,"Haddard, Mitch",1055490,Lawyers; Vanadium Corporation of America; Natural resources--Law and legislation,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-29,"Polar Mesa, Grand County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (37 pages) of an interview by Patricia Ray with L. B. Wright, on August 29, 1970. From tape number UR-175 in the Utah Uranium Oral History Project","Wright, L. B.--Interviews; Uranium miners--Utah--Interviews; Uranium mines and mining--Utah",ark:/87278/s6q83m62,"L. B. Wright, Garden Grove, California, Utah Uranium Oral History Project",uum_uoh,"Wright, L. B.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_012_09.pdf,oral histories (literary works),eng,"Ray, Patricia",1058511,Uranium miners; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-31,"Fort Defiance, Apache County, Arizona, United States",,Text,2016-08-22T00:00:00Z,"Transcript (25 pages) of an interview by Kathy Biel with Cato Sells, on July 31, 1970. From tape number 3 in the Uranium History Series","Sells, Cato--Interviews; Uranium mines and mining--New Mexico; Navajo Indian Reservation--Industries",ark:/87278/s67d527p,"Cato Sells, Fort Defiance, Arizona, Uranium History Series",uum_uoh,"Sells, Cato","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_009_12.pdf,oral histories (literary works),eng,"Biel, Kathy",1054476,Uranium mines and mining; Navajo Indians; United States--Navajo Indian Reservation,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-27,"Blanding, San Juan County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (61 pages) of an interview by Kathy Biel, Milan Paulovich, and Jeff Jones with Tony Perkins, on July 27, 1970. From the Uranium History Project","Perkins, Tony--Interviews; Uranium miners--Utah--Interviews; Uranium mines and mining--Utah",ark:/87278/s65m8cq8,"Tony Perkins, Blanding, Utah, Uranium History",uum_uoh,"Perkins, Tony","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_008_08.pdf,oral histories (literary works),eng,"Biel, Kathy; Paulovich, Milan; Jones, Jeff",1054095,Uranium miners; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-09,"Monument Valley, San Juan County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (54 pages) of an interview by Gary Shumway with Dean Shumway, on August 9, 1970. From tape number 71 in the Uranium History Series","Shumway, Dean--Interviews; Uranium miners--Utah--Interviews; Uranium mines and mining--Utah; Vanadium Corporation of America",ark:/87278/s65f18sj,"Dean Shumway, Provo, Utah, Uranium History Series, Interview 1",uum_uoh,"Shumway, Dean","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_010_02_Part_2.pdf,oral histories (literary works),eng,"Shumway, Gary",1057020,Uranium miners; Uranium mines and mining; Vanadium Corporation of America,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-30,"Shiprock, San Juan County, New Mexico, United States",,Text,2016-08-22T00:00:00Z,"Transcript (21 pages) of an interview by Kathy Biel with Michael Benson, on July 30, 1970. From tape number 9 in the Uranium History Series","Benson, Michael--Interviews; Navajo Indians--Politics and government",ark:/87278/s6j98dfd,"Michael Benson, Shiprock, New Mexico: Uranium History Series",uum_uoh,"Benson, Michael","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_001_11.pdf,oral histories (literary works),eng,"Biel, Kathy",1056069,Navajo Indians--Politics and government,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-23,"Grand Junction, Mesa County, Colorado, United States; Uravan, Montrose County, Colorado, United States",,Text,2016-08-22T00:00:00Z,"Transcript (54 pages) of an interview by Clare Engle with Dr. & Mrs. Leroy Ellinwood, on July 23, 1970. From tape number UR-178 in the Utah Uranium Oral History Project","Ellinwood, Leroy E., 1923-2012--Interviews; Radiobiologists--United States; Uranium industry--United States",ark:/87278/s6k381mb,"Dr. & Mrs. Leroy Edward Ellinwoon, Grand Junction, Colorado, Utah Uranium Oral History Project",uum_uoh,"Ellinwood, Leroy E., 1923-2012","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_003_07.pdf,oral histories (literary works),eng,"Engle, Clare",1053748,Radiobiologists; Uranium industry,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-13,"Spokane, Spokane County, Washington, United States",,Text,2016-08-22T00:00:00Z,"Transcript (17 pages) of an interview by Nancy Hunsacker with George Wynecock, on August 13, 1970. From tape number 66 in the Uranium History Series","Wynecock, George--Interviews; Uranium miners--Washington--Interviews; Uranium mines and mining--Washington",ark:/87278/s6kh2vdf,"George Wynecock, Spokane, Washington, Uranium History Series",uum_uoh,"Wynecock, George W.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_012_10.pdf,oral histories (literary works),eng,"Hunsacker, Nancy",1058781,Uranium miners; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-12,"Moab, Grand County, Utah, United States; Virginia City, Madison County, Montana, United States",,Text,2016-08-22T00:00:00Z,"Transcript (10 pages) of an interview by Steve Guttman with W. H. Bowman, on August 12, 1970. From tape number 44 in the Uranium History Series","Uranium mines and mining--Utah; Bowman, W. H.--Interviews; Police--United States--Interviews",ark:/87278/s6hb1c84,"W. H. Bowman, Moab, Utah, Uranium History Series",uum_uoh,"Bowman, W. H.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_002_05.pdf,oral histories (literary works),eng,"Guttman, Steve",1053144,Police; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-21,"Uravan, Montrose County, Colorado, United States",,Text,2016-08-22T00:00:00Z,"Transcript (47 pages) of an interview by Clare Engle with John and Lorraine Hill, on July 21, 1970. From tape number UR-187 in the Utah Uranium Oral History Project","Hill, John--Interviews; Hill, Lorraine--Interviews; Uranium miners--Colorado--Interviews; Uranium mines and mining--Colorado; Uranium industry--United States",ark:/87278/s6vd95d8,"John & Lorraine Hill, Grand Junction, Colorado, Utah Uranium Oral History Project",uum_uoh,"Hill, John; Hill, Lorraine","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_005_03.pdf,oral histories (literary works),eng,"Engle, Clare",1053502,Uranium miners; Uranium industry; Uranium mines and mining,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-06,"Monument No. 2 Mine, Apache County, Arizona, United States",,Text,2016-08-22T00:00:00Z,"Transcript (6 pages) of an interview by Kathy Biel and Fern Charley with Ned Kazzie, on August 6, 1970. From tape number 23 in the Uranium History Series","Kazzie, Ned--Interviews; Uranium miners--Arizona--Interviews; Uranium mines and mining--Arizona; Vanadium Corporation of America",ark:/87278/s61z6bct,"Ned Kazzie, Cane Valley, Utah, Uranium History Series",uum_uoh,"Kazzie, Ned","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_006_02.pdf,oral histories (literary works),eng,"Biel, Kathy; Charley, Fern",1054485,Uranium miners; Uranium mines and mining; Vanadium Corporation of America,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-08-04,"Blanding, San Juan County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (24 pages) of an interview by Mitch Haddard with M. H. Kerr, on August 4, 1970. From tape number 61 in the Uranium History Series","Kerr, M. H.--Interviews; Auditors--Utah--Interviews; Uranium industry--United States",ark:/87278/s6sf538v,"M. H. Kerr, Salt Lake City, Utah, Uranium History Series",uum_uoh,"Kerr, M. H.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_006_04.pdf,oral histories (literary works),eng,"Haddard, Mitch",1054885,Auditors; Uranium industry,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
2016-05-04,1970-07-28,"Salt Lake City, Salt Lake County, Utah, United States",,Text,2016-08-22T00:00:00Z,"Transcript (18 pages) of an interview by Mitch Haddard with Daniel Meyer, on July 28, 1970. From tape number 53 in the Uranium History Series","Meyer, Daniel L.--Interviews; Lawyers--Utah--Interviews;  Uranium industry--United States; Natural resources--Laws and legislation",ark:/87278/s6dv42tz,"Daniel L. Meyer, Salt Lake City, Utah, Uranium History Series, Interview 2",uum_uoh,"Meyer, Daniel L.","I acknowledge and agree that all information I obtain as a result of accessing any oral history provided by the University of Utah’s Marriott Library shall be used only for historical or scholarly or academic research purposes, and not for commercial purposes.   I understand that any other use of the materials is not authorized by the University of Utah and may exceed the scope of permission granted to the University of Utah by the interviewer or interviewee.  I may request permission for other uses, in writing to Special Collections at the Marriott Library, which the University of Utah may choose grant, in its sole discretion.  I agree to defend, indemnify and hold the University of Utah and its Marriott Library harmless for and against any actions or claims that relate to my improper use of materials provided by the University of Utah.",1322_007_09_Part_1.pdf,oral histories (literary works),eng,"Haddard, Mitch",1054164,Lawyers; Uranium industry; Natural resources--Law and legislation,http://rightsstatements.org/page/InC-RUU/1.0/,application/pdf,,2016-08-22T00:00:00Z
